Age,Attrition,BusinessTravel,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionRate,TrainRate,SwitchRate,IsRecentlyPromoted,IsNewInRole,IsNewInCompany,IsFemaleLowSatisfaction,Age_YearsAtCompany,JobSatisfaction_MonthlyIncome,YearsWithCurrManager_JobInvolvement
50,0,Travel_Rarely,4,1,Life Sciences,1,0,3,5,Research Director,2,Divorced,9.859796863911395,3,0,14,3,1,2,3.367295829986474,4,2,2.3978952727983707,4,0.6931471805599453,6,1.4162355761684913,1.1771993186552097,0.6869239265637956,1,0,0,1,119.89476363991854,19.71959372782279,18
53,0,Travel_Rarely,3,4,Medical,3,0,3,4,Research Director,3,Married,9.774801544908083,3,1,16,3,4,3,3.091042453358316,5,2,1.791759469228055,3,0.6931471805599453,3,1.0582420062475002,1.7909852389190757,0.7333094276587903,1,0,0,0,94.96325186908692,29.32440463472425,9
42,0,Travel_Rarely,1,1,Life Sciences,2,0,3,2,Sales Executive,3,Married,8.498621805830801,1,0,25,4,3,0,3.044522437723423,3,3,3.044522437723423,16,2.4849066497880004,6,0.8736309874781387,0.7417439379292052,0.24724797930973505,0,0,0,0,127.86994238438376,25.495865417492404,18
29,0,Travel_Frequently,2,2,Life Sciences,2,0,3,2,Sales Executive,4,Single,8.423980809694058,1,0,18,3,1,0,2.3978952727983707,3,2,2.3978952727983707,7,0.0,9,2.3978952727983707,0.8828994889914074,0.2942998296638024,1,0,0,0,69.53896291115275,33.69592323877623,27
55,0,Travel_Rarely,20,2,Technical Degree,2,0,3,2,Laboratory Technician,4,Married,8.59711281459211,3,1,19,3,4,1,2.5649493574615367,4,3,2.3978952727983707,7,0.0,8,2.3978952727983707,1.1771993186552097,0.8415266807986816,1,0,0,0,131.88424000391038,34.38845125836844,24
26,0,Travel_Frequently,11,2,Medical,1,0,3,2,Healthcare Representative,1,Married,8.464214266625351,1,1,13,3,3,1,1.791759469228055,3,3,1.791759469228055,3,1.3862943611198906,3,0.7508543365065742,1.0745911433514455,0.3581970477838151,0,0,0,1,46.58574619992943,8.464214266625351,9
37,0,Travel_Rarely,1,3,Life Sciences,4,1,3,1,Research Scientist,4,Single,7.65728279297819,1,0,12,3,2,0,2.8903717578961645,3,3,2.8903717578961645,12,1.791759469228055,7,1.0353226306761223,0.7711345307581454,0.25704484358604845,0,0,0,0,106.94375504215809,30.62913117191276,21
44,1,Travel_Frequently,24,3,Life Sciences,4,0,3,1,Laboratory Technician,3,Divorced,8.058960017769417,3,1,22,4,4,1,2.995732273553991,0,1,0.6931471805599453,0,0.0,0,0.6931471805599453,0.0,0.750801053377798,1,1,1,0,30.498475944637594,24.176880053308253,0
38,0,Travel_Rarely,23,4,Life Sciences,4,0,3,2,Healthcare Representative,4,Divorced,8.656259239539235,9,0,14,3,2,1,2.3978952727983707,2,3,1.0986122886681098,2,0.6931471805599453,2,0.6488581153971414,0.9530107160810086,2.648698466974222,1,0,0,0,41.74726696938817,34.62503695815694,6
26,1,Travel_Rarely,16,4,Medical,1,0,3,1,Laboratory Technician,2,Divorced,7.772331575169614,2,1,13,3,4,1,1.791759469228055,2,3,1.3862943611198906,2,0.0,2,1.3862943611198906,0.8381195683928103,0.7163940955676302,1,0,0,1,36.04365338911715,15.544663150339227,6
28,0,Travel_Rarely,8,2,Life Sciences,4,1,3,1,Research Scientist,4,Single,8.105005537547246,1,0,21,4,4,0,1.791759469228055,3,3,1.791759469228055,3,0.0,2,1.791759469228055,1.0745911433514455,0.3581970477838151,1,0,0,0,50.16926513838554,32.420022150188984,6
49,0,Travel_Frequently,10,4,Life Sciences,3,1,3,5,Research Director,1,Single,9.834458966125691,9,1,11,3,4,0,3.1354942159291497,4,3,1.3862943611198906,2,0.6931471805599453,2,0.8187677817007174,1.6762391367856206,2.1762816074880926,1,0,0,0,67.92842369487464,9.834458966125691,6
36,0,Travel_Rarely,3,3,Technical Degree,3,0,3,2,Research Scientist,2,Single,8.408716715080153,4,0,12,3,4,0,2.3978952727983707,2,3,2.1972245773362196,0,2.0794415416798357,7,0.7135139756988643,0.625542545299182,1.1771993186552097,0,1,0,1,79.1000847841039,16.817433430160307,21
31,0,Travel_Frequently,5,3,Marketing,4,1,3,1,Sales Representative,2,Divorced,7.933796874815411,1,0,11,3,3,1,1.0986122886681098,5,2,1.0986122886681098,2,1.0986122886681098,2,0.5234946419594956,2.3825267902025216,0.4765053580405043,0,0,0,0,34.056980948711406,15.867593749630823,6
26,1,Travel_Rarely,4,4,Marketing,4,0,2,2,Sales Executive,4,Single,8.67060073804555,1,1,12,3,2,0,2.1972245773362196,0,3,2.1972245773362196,7,2.0794415416798357,4,0.7135139756988643,0.0,0.312771272649591,0,0,0,0,57.12783901074171,34.6824029521822,8
37,0,Travel_Frequently,9,3,Medical,2,0,3,1,Research Scientist,4,Married,7.752335163302292,1,1,12,3,3,3,1.6094379124341003,3,2,1.6094379124341003,2,0.6931471805599453,2,0.9505599577597493,1.149672880011765,0.383224293337255,1,0,0,0,59.54920276006171,31.00934065320917,6
42,0,Travel_Frequently,26,3,Marketing,3,1,3,4,Sales Executive,2,Married,9.512369038134885,5,0,14,3,4,1,3.1780538303479458,2,4,3.044522437723423,4,1.6094379124341003,8,1.1667349597459757,0.4944959586194701,1.196729435049812,0,0,0,0,127.86994238438376,19.02473807626977,24
18,1,Travel_Rarely,3,3,Life Sciences,3,0,3,1,Laboratory Technician,3,Single,7.259116128097101,1,0,13,3,3,0,0.0,2,3,0.0,0,0.0,0,0.0,2.0,1.0,1,1,1,0,0.0,21.7773483842913,0
35,0,Travel_Rarely,16,3,Marketing,3,0,3,3,Sales Executive,2,Married,8.989818381366925,0,0,15,3,3,2,2.5649493574615367,3,2,2.4849066497880004,9,1.9459101490553132,9,0.8435106721041216,0.860855196847956,0.0,0,0,0,1,86.97173274258002,17.97963676273385,27
36,0,Travel_Frequently,18,4,Life Sciences,3,0,4,1,Laboratory Technician,4,Married,8.213110697596676,4,0,18,3,4,2,1.6094379124341003,2,3,0.6931471805599453,0,0.0,0,0.6931471805599453,1.1812322182992825,1.53289717334902,1,1,1,0,24.95329850015803,32.852442790386704,0
51,0,Travel_Rarely,2,3,Medical,4,0,1,2,Manufacturing Director,2,Divorced,8.609407675404048,5,0,18,3,4,1,2.6390573296152584,3,3,1.6094379124341003,1,0.6931471805599453,2,0.9505599577597493,1.149672880011765,1.3739822011896219,1,1,0,1,82.08133353413912,17.218815350808097,2
41,0,Travel_Rarely,2,4,Life Sciences,4,0,3,4,Manager,2,Single,9.681343501555002,1,0,19,3,2,0,3.1354942159291497,2,3,3.1354942159291497,10,0.0,4,3.1354942159291497,0.48361813499735395,0.24180906749867698,1,0,0,1,128.55526285309514,19.362687003110004,12
18,0,Travel_Rarely,10,3,Medical,4,1,2,1,Sales Representative,3,Single,7.0909098220799835,1,0,12,3,1,0,0.0,2,3,0.0,0,0.0,0,0.0,2.0,1.0,1,1,1,0,0.0,21.27272946623995,0
28,0,Travel_Rarely,16,2,Medical,2,0,4,2,Healthcare Representative,1,Single,8.641532465671846,0,0,19,3,3,0,2.302585092994046,2,3,2.1972245773362196,3,0.0,7,2.1972245773362196,0.625542545299182,0.0,1,0,0,1,61.522288165414146,8.641532465671846,28
31,0,Travel_Rarely,7,3,Technical Degree,2,0,4,2,Sales Executive,4,Married,8.84361509218395,4,0,11,3,2,1,2.3978952727983707,3,2,2.1972245773362196,7,2.0794415416798357,7,0.7135139756988643,0.9383138179487729,1.1771993186552097,0,0,0,0,68.11396189742281,35.3744603687358,28
39,0,Travel_Rarely,1,3,Medical,3,0,4,3,Healthcare Representative,4,Divorced,9.170975648453906,0,0,17,3,1,3,2.995732273553991,5,2,2.9444389791664403,10,1.3862943611198906,7,1.233895963188972,1.26760739015327,0.0,0,0,0,0,114.83312018749118,36.683902593815624,28
36,0,Non-Travel,24,4,Life Sciences,2,1,3,2,Laboratory Technician,2,Married,8.643825842349603,7,0,15,3,3,1,2.4849066497880004,3,3,2.302585092994046,8,0.0,8,2.302585092994046,0.9083793196923415,2.008662125978564,1,0,0,0,82.89306334778566,17.287651684699206,24
32,0,Travel_Rarely,7,3,Life Sciences,4,0,2,2,Sales Executive,3,Married,8.609772372709331,1,0,14,3,3,1,2.6390573296152584,3,2,2.6390573296152584,8,1.6094379124341003,8,1.0113508802183107,0.8243893207137731,0.2747964402379244,0,0,0,0,84.44983454768827,25.829317118127996,16
38,0,Travel_Rarely,25,2,Life Sciences,1,1,2,3,Research Director,2,Married,9.397815294010933,3,0,17,3,3,1,2.995732273553991,2,3,2.3978952727983707,8,0.0,1,2.3978952727983707,0.5885996593276048,0.750801053377798,1,0,0,0,91.12002036633808,18.795630588021865,2
58,0,Non-Travel,1,4,Life Sciences,4,0,1,2,Healthcare Representative,3,Divorced,8.64135583403666,2,1,13,3,4,1,2.5649493574615367,2,3,1.791759469228055,3,0.6931471805599453,2,1.0582420062475002,0.7163940955676302,0.5610177871991211,1,0,0,0,103.92204921522719,25.924067502109978,2
31,0,Travel_Rarely,5,4,Technical Degree,3,0,3,1,Research Scientist,4,Married,8.480944058741116,0,1,12,3,3,1,1.9459101490553132,4,3,1.791759469228055,2,0.0,3,1.791759469228055,1.4327881911352605,0.0,1,0,0,0,55.544543546069704,33.923776234964464,9
31,0,Travel_Rarely,2,3,Human Resources,1,0,2,2,Human Resources,1,Married,8.765770543987257,3,0,12,3,4,0,2.302585092994046,1,3,1.0986122886681098,2,0.6931471805599453,0,0.6488581153971414,0.4765053580405043,0.9083793196923415,1,0,0,1,34.056980948711406,8.765770543987257,0
45,0,Travel_Frequently,7,3,Life Sciences,1,0,3,3,Laboratory Technician,1,Divorced,8.558527054909215,1,0,18,3,1,1,3.2188758248682006,2,3,3.2188758248682006,9,2.302585092994046,11,0.9746534106559669,0.4740599351635292,0.2370299675817646,0,0,0,1,144.84941211906903,8.558527054909215,33
31,0,Travel_Rarely,2,4,Life Sciences,3,0,3,1,Research Scientist,4,Divorced,7.899524472032198,0,1,18,3,2,1,1.3862943611198906,2,1,1.0986122886681098,2,1.0986122886681098,2,0.5234946419594956,0.9530107160810086,0.0,0,0,0,0,34.056980948711406,31.59809788812879,6
33,0,Travel_Frequently,5,4,Life Sciences,4,1,3,3,Manager,2,Married,9.38252741428954,6,0,11,3,2,2,2.5649493574615367,2,3,2.3978952727983707,6,2.1972245773362196,8,0.7499927561535845,0.5885996593276048,1.6830533615973633,0,0,0,0,79.13054400234623,18.76505482857908,24
39,0,Travel_Rarely,10,1,Medical,3,0,3,4,Manager,1,Married,9.745019231764333,1,1,14,3,4,0,3.091042453358316,3,3,3.091042453358316,9,2.4849066497880004,10,0.8869799865503873,0.7333094276587903,0.24443647588626344,0,0,0,1,120.55065568097433,9.745019231764333,30
43,0,Travel_Frequently,10,4,Life Sciences,3,1,3,1,Laboratory Technician,4,Single,7.806289289267033,0,0,19,3,1,0,2.302585092994046,5,3,2.1972245773362196,7,0.6931471805599453,7,1.2977162307942829,1.563856363247955,0.0,1,0,0,0,94.48065682545744,31.225157157068132,21
49,0,Travel_Rarely,1,2,Technical Degree,3,1,2,4,Healthcare Representative,3,Single,9.544309478379278,7,1,12,3,4,0,3.258096538021482,2,3,2.0794415416798357,1,0.0,7,2.0794415416798357,0.6494684094275742,1.6439270311265746,1,1,0,0,101.89263554231195,28.632928435137835,14
52,1,Travel_Rarely,8,4,Medical,3,0,2,2,Research Scientist,2,Married,8.505525386548555,2,0,15,3,1,0,2.4849066497880004,3,2,2.1972245773362196,2,2.0794415416798357,7,0.7135139756988643,0.9383138179487729,0.5739034645653041,0,0,0,1,114.25567802148342,17.01105077309711,14
27,0,Travel_Rarely,5,3,Life Sciences,3,1,3,1,Research Scientist,2,Single,7.8156105320351905,1,1,12,3,2,0,1.6094379124341003,2,2,1.6094379124341003,3,0.6931471805599453,2,0.9505599577597493,0.76644858667451,0.383224293337255,1,0,0,0,43.45482363572071,15.631221064070381,6
32,0,Travel_Rarely,8,2,Technical Degree,3,1,2,2,Sales Executive,2,Married,8.56197533418813,1,1,11,3,4,0,2.6390573296152584,2,3,2.6390573296152584,12,2.4849066497880004,9,0.7572820723263282,0.5495928804758488,0.2747964402379244,0,0,0,0,84.44983454768827,17.12395066837626,18
27,0,Travel_Rarely,2,3,Life Sciences,4,0,3,2,Sales Executive,3,Single,8.4071550862073,1,1,11,3,1,0,1.791759469228055,3,3,1.791759469228055,4,0.0,4,1.791759469228055,1.0745911433514455,0.3581970477838151,1,0,0,0,48.377505669157486,25.2214652586219,12
31,0,Travel_Rarely,7,3,Marketing,4,0,3,2,Sales Executive,4,Divorced,8.92903790648844,4,0,12,3,4,3,2.6390573296152584,3,3,2.0794415416798357,7,0.6931471805599453,7,1.2281516725510762,0.9742026141413613,1.0991857609516975,1,0,0,0,64.4626877920749,35.71615162595376,21
32,0,Travel_Rarely,2,4,Medical,1,1,4,2,Research Scientist,4,Single,8.528330935826693,7,0,16,3,3,0,2.3978952727983707,0,2,2.0794415416798357,7,0.0,7,2.0794415416798357,0.0,2.060098807646617,1,0,0,0,66.54212933375474,34.11332374330677,28
28,1,Travel_Rarely,2,4,Medical,1,0,1,1,Research Scientist,4,Married,8.150467911624004,5,1,13,3,4,0,1.791759469228055,4,2,1.3862943611198906,2,1.0986122886681098,2,0.6605766908949656,1.6762391367856206,1.7909852389190757,0,0,0,0,38.816242111356935,32.601871646496015,2
30,0,Travel_Rarely,28,2,Medical,4,1,3,2,Research Scientist,4,Married,8.661466680572662,1,0,13,3,4,2,2.4849066497880004,2,3,2.3978952727983707,8,0.6931471805599453,9,1.4162355761684913,0.5885996593276048,0.28695173228265203,1,0,0,0,71.93685818395112,34.64586672229065,27
31,0,Travel_Frequently,7,2,Life Sciences,3,1,2,3,Manufacturing Director,3,Married,9.09873819539488,1,0,24,4,1,1,2.3978952727983707,2,3,2.3978952727983707,9,2.1972245773362196,9,0.7499927561535845,0.5885996593276048,0.2942998296638024,0,0,0,0,74.3347534567495,27.29621458618464,18
39,0,Travel_Frequently,7,2,Medical,3,0,2,5,Manager,4,Married,9.866460431699052,1,0,15,3,1,1,3.091042453358316,2,3,3.091042453358316,9,2.6390573296152584,3,0.8494074628071656,0.4888729517725269,0.24443647588626344,0,0,0,0,120.55065568097433,39.46584172679621,6
39,1,Travel_Rarely,3,2,Medical,4,1,3,2,Sales Executive,3,Married,8.56388591940822,4,1,18,3,1,0,2.5649493574615367,3,2,0.6931471805599453,0,0.0,0,0.6931471805599453,1.7718483274489236,1.1220355743982422,1,1,1,0,27.032740041837865,25.691657758224657,0
33,0,Travel_Frequently,10,3,Marketing,2,0,2,2,Sales Executive,4,Single,8.451694209183541,3,0,14,3,3,0,2.302585092994046,6,2,2.0794415416798357,7,0.0,1,2.0794415416798357,1.9484052282827227,0.9083793196923415,1,0,0,0,68.62157087543459,33.806776836734166,2
47,0,Travel_Rarely,5,5,Life Sciences,4,0,3,5,Research Director,3,Married,9.814710982145282,4,0,11,3,2,1,3.091042453358316,2,3,1.3862943611198906,2,0.6931471805599453,1,0.8187677817007174,0.8381195683928103,0.9777459035450538,1,0,0,0,65.15583497263486,29.444132946435847,3
43,0,Travel_Frequently,10,4,Life Sciences,3,1,2,2,Laboratory Technician,3,Divorced,8.567506005289827,1,0,11,3,2,1,2.302585092994046,3,4,2.302585092994046,7,0.0,0,2.302585092994046,0.9083793196923415,0.30279310656411385,1,0,0,0,99.01115899874398,25.70251801586948,0
27,0,Non-Travel,1,1,Marketing,3,0,3,2,Sales Executive,2,Married,8.756210091886738,0,1,13,3,4,1,1.9459101490553132,0,3,1.791759469228055,4,0.6931471805599453,4,1.0582420062475002,0.0,0.0,1,0,0,1,48.377505669157486,17.512420183773475,12
54,0,Travel_Frequently,20,4,Life Sciences,4,1,3,2,Research Scientist,3,Single,8.490849216076635,3,0,12,3,4,0,3.044522437723423,4,2,1.6094379124341003,3,0.0,3,1.6094379124341003,1.53289717334902,0.7417439379292052,1,0,0,0,86.90964727144141,25.472547648229906,9
43,0,Travel_Rarely,7,3,Life Sciences,3,1,3,3,Healthcare Representative,1,Married,9.208939391060555,8,0,16,3,1,1,2.3978952727983707,1,2,0.6931471805599453,0,0.0,0,0.6931471805599453,0.5906161091496412,2.3543986373104193,1,1,1,0,29.805328764077647,9.208939391060555,0
45,0,Travel_Rarely,8,4,Other,4,0,3,2,Research Scientist,4,Married,8.21554741194707,9,0,14,3,1,2,2.5649493574615367,3,3,2.3978952727983707,9,2.302585092994046,8,0.7260661588660219,0.8828994889914074,2.524580042396045,0,0,0,0,107.90528727592668,32.86218964778828,24
40,0,Travel_Rarely,1,2,Medical,2,0,1,2,Sales Executive,4,Married,8.917042560738766,2,1,22,4,3,3,1.9459101490553132,2,2,1.6094379124341003,3,0.0,2,1.6094379124341003,0.76644858667451,0.678907332133451,1,0,0,0,64.37751649736401,35.668170242955064,2
29,1,Travel_Rarely,8,4,Other,2,0,1,1,Laboratory Technician,1,Married,7.659171367666058,1,1,11,3,4,0,2.0794415416798357,4,2,2.0794415416798357,7,0.0,7,2.0794415416798357,1.2989368188551484,0.3247342047137871,1,0,0,1,60.303804708715234,7.659171367666058,7
29,0,Travel_Rarely,9,5,Other,2,0,2,1,Laboratory Technician,4,Single,8.290041618704489,0,0,17,3,3,0,1.6094379124341003,2,3,1.3862943611198906,2,1.0986122886681098,2,0.6605766908949656,0.8381195683928103,0.0,0,0,0,0,40.20253647247683,33.160166474817956,4
30,0,Travel_Rarely,5,3,Marketing,4,1,2,2,Sales Executive,3,Divorced,8.71915396346254,1,0,13,3,3,3,2.3978952727983707,2,3,2.3978952727983707,9,0.6931471805599453,2,1.4162355761684913,0.5885996593276048,0.2942998296638024,1,0,0,0,71.93685818395112,26.157461890387623,4
27,0,Travel_Rarely,8,4,Marketing,2,1,3,2,Sales Executive,2,Married,8.734721003944811,1,0,18,3,1,1,2.1972245773362196,3,3,2.1972245773362196,7,0.0,7,2.1972245773362196,0.9383138179487729,0.312771272649591,1,0,0,0,59.32506358807793,17.469442007889622,21
37,0,Travel_Rarely,5,2,Medical,4,0,3,2,Manufacturing Director,4,Divorced,8.7558950816463,7,0,16,3,3,2,2.1972245773362196,2,2,1.9459101490553132,2,0.0,4,1.9459101490553132,0.678907332133451,2.189398908547137,1,0,0,0,71.99867551504659,35.0235803265852,12
38,0,Travel_Rarely,15,2,Life Sciences,3,0,2,3,Research Director,4,Divorced,9.351058378915061,0,1,14,3,2,1,2.5649493574615367,3,3,2.4849066497880004,10,1.0986122886681098,9,1.1840713328544612,0.860855196847956,0.0,0,0,0,0,94.42645269194401,37.404233515660245,18
31,0,Travel_Rarely,7,4,Medical,3,1,3,3,Manufacturing Director,4,Single,8.874028122556336,1,1,14,3,3,0,2.4849066497880004,2,2,2.4849066497880004,9,1.6094379124341003,10,0.9522765948740521,0.5739034645653041,0.28695173228265203,0,0,0,0,77.03210614342801,35.49611249022534,30
29,0,Travel_Rarely,10,1,Marketing,4,1,2,2,Sales Executive,2,Divorced,9.020268861722167,1,1,14,3,1,2,2.0794415416798357,2,3,2.0794415416798357,7,0.6931471805599453,7,1.2281516725510762,0.6494684094275742,0.3247342047137871,1,0,0,0,60.303804708715234,18.040537723444334,14
35,0,Travel_Rarely,5,4,Technical Degree,3,0,3,3,Manufacturing Director,2,Single,8.999125391527247,0,0,13,3,4,0,2.8903717578961645,5,3,2.833213344056216,6,0.0,13,2.833213344056216,1.3043886554743958,0.0,1,0,0,1,99.16246704196756,17.998250783054495,39
23,0,Travel_Rarely,26,1,Life Sciences,3,0,3,1,Research Scientist,4,Divorced,7.974188669286011,1,0,12,3,3,2,1.6094379124341003,2,2,1.6094379124341003,2,0.0,2,1.6094379124341003,0.76644858667451,0.383224293337255,1,0,0,0,37.01707198598431,31.896754677144045,6
41,0,Travel_Rarely,6,3,Medical,4,0,2,2,Manufacturing Director,2,Single,8.704999678440762,6,1,15,3,4,0,2.1972245773362196,3,3,1.791759469228055,4,0.6931471805599453,2,1.0582420062475002,1.0745911433514455,1.8766276358975458,1,0,0,1,73.46213823835025,17.409999356881524,4
47,0,Travel_Frequently,4,1,Medical,2,0,3,2,Sales Representative,3,Single,7.998671361015776,3,0,19,3,1,0,1.791759469228055,3,3,0.0,0,0.0,0,0.0,3.0,1.0745911433514455,1,1,1,0,0.0,23.996014083047328,0
42,0,Travel_Rarely,23,5,Life Sciences,1,1,3,4,Research Director,4,Single,9.67990640549087,2,0,14,3,2,0,2.833213344056216,2,3,0.6931471805599453,0,0.0,0,0.6931471805599453,1.1812322182992825,0.5217554621897583,1,1,1,0,29.112181583517703,38.71962562196348,0
29,0,Non-Travel,2,3,Life Sciences,4,0,3,2,Sales Executive,3,Married,8.444622498581403,1,0,14,3,1,1,1.6094379124341003,3,2,1.6094379124341003,3,0.0,2,1.6094379124341003,1.149672880011765,0.383224293337255,1,0,0,0,46.67369946058891,25.333867495744208,6
42,0,Travel_Rarely,2,1,Technical Degree,3,0,3,1,Human Resources,3,Divorced,7.89989532313973,0,1,11,3,3,1,1.6094379124341003,5,3,1.3862943611198906,2,0.6931471805599453,0,0.8187677817007174,2.095298920982026,0.0,1,0,0,0,58.224363167035406,23.69968596941919,0
32,0,Travel_Rarely,2,3,Medical,3,1,3,1,Laboratory Technician,2,Married,7.771067086065406,1,0,13,3,3,1,2.1972245773362196,4,3,2.1972245773362196,0,0.0,7,2.1972245773362196,1.251085090598364,0.312771272649591,1,1,0,0,70.31118647475903,15.542134172130812,21
48,0,Travel_Rarely,29,1,Medical,1,1,3,3,Manager,3,Married,9.433883843311719,3,0,21,4,2,1,2.772588722239781,3,1,0.0,0,0.0,0,0.0,3.0,0.7952099263603014,1,1,1,0,0.0,28.301651529935157,0
37,0,Travel_Rarely,6,3,Medical,3,0,4,2,Research Scientist,1,Divorced,8.695339376799712,4,1,13,3,1,2,2.6390573296152584,2,3,2.0794415416798357,7,1.9459101490553132,7,0.7058740546946639,0.6494684094275742,1.0991857609516975,0,0,0,1,76.93933704215392,8.695339376799712,28
30,0,Non-Travel,25,2,Technical Degree,4,1,3,2,Sales Executive,3,Married,8.463159302923751,7,1,12,3,2,1,1.6094379124341003,2,4,1.0986122886681098,2,1.0986122886681098,2,0.5234946419594956,0.9530107160810086,2.682570053360785,0,0,0,0,32.95836866004329,25.389477908771255,6
26,0,Travel_Rarely,1,3,Life Sciences,3,0,3,2,Sales Executive,3,Married,8.574895901544526,1,0,17,3,2,1,2.1972245773362196,3,3,2.1972245773362196,7,2.0794415416798357,7,0.7135139756988643,0.9383138179487729,0.312771272649591,0,0,0,0,57.12783901074171,25.724687704633578,21
42,0,Travel_Rarely,2,4,Other,1,0,2,2,Healthcare Representative,4,Single,8.822027322685583,3,0,23,4,2,0,2.70805020110221,6,3,0.6931471805599453,0,0.0,0,0.6931471805599453,3.5436966548978472,0.809050535267364,1,1,1,0,29.112181583517703,35.288109290742334,0
21,1,Travel_Frequently,1,1,Technical Degree,1,1,2,1,Sales Representative,2,Single,7.684783943522785,1,1,11,3,3,0,1.3862943611198906,3,3,1.3862943611198906,2,0.6931471805599453,2,0.8187677817007174,1.2571793525892154,0.41905978419640516,1,0,0,0,29.112181583517703,15.36956788704557,4
36,0,Non-Travel,1,5,Medical,4,1,3,2,Sales Executive,4,Single,8.802973456578423,4,0,15,3,2,0,2.0794415416798357,6,3,0.6931471805599453,0,0.0,0,0.6931471805599453,3.5436966548978472,1.2989368188551484,1,1,1,0,24.95329850015803,35.21189382631369,0
36,0,Travel_Frequently,3,4,Medical,1,0,2,3,Sales Executive,4,Married,9.179881164491475,4,0,11,3,1,1,2.833213344056216,2,3,2.6390573296152584,9,0.6931471805599453,12,1.558669771840206,0.5495928804758488,1.0435109243795166,1,0,0,0,95.0060638661493,36.7195246579659,24
57,0,Travel_Rarely,1,4,Medical,4,0,3,2,Healthcare Representative,3,Married,8.81818627792769,2,0,11,3,3,0,2.772588722239781,2,3,1.3862943611198906,2,0.6931471805599453,2,0.8187677817007174,0.8381195683928103,0.5301399509068676,1,0,0,0,79.01877858383376,26.45455883378307,6
40,0,Travel_Rarely,10,4,Life Sciences,4,1,4,1,Laboratory Technician,3,Married,7.7025561132685825,3,1,13,3,3,1,2.3978952727983707,3,3,2.0794415416798357,7,0.6931471805599453,7,1.2281516725510762,0.9742026141413613,0.8828994889914074,1,0,0,0,83.17766166719343,23.10766833980575,28
21,0,Non-Travel,9,2,Medical,1,0,3,1,Sales Representative,4,Single,7.8674885686991285,1,0,24,4,3,0,1.3862943611198906,3,2,1.3862943611198906,2,1.0986122886681098,2,0.6605766908949656,1.2571793525892154,0.41905978419640516,0,0,0,0,29.112181583517703,31.469954274796514,6
33,1,Travel_Rarely,5,3,Marketing,4,1,3,1,Sales Representative,3,Single,7.955775781534187,1,1,13,3,2,0,0.6931471805599453,2,3,0.6931471805599453,0,0.0,0,0.6931471805599453,1.1812322182992825,0.5906161091496412,1,1,1,0,22.873856958478193,23.86732734460256,0
37,0,Travel_Rarely,10,3,Medical,3,1,3,1,Laboratory Technician,1,Married,8.146998697389993,6,0,20,4,2,1,2.8903717578961645,3,3,1.791759469228055,4,0.0,3,1.791759469228055,1.0745911433514455,1.5422690615162908,1,0,0,0,66.29510036143803,8.146998697389993,9
46,0,Non-Travel,7,4,Medical,3,1,3,2,Manufacturing Director,3,Married,8.567696173589344,2,0,14,3,3,0,2.0794415416798357,2,4,0.6931471805599453,0,0.0,0,0.6931471805599453,1.1812322182992825,0.6494684094275742,1,1,1,0,31.884770305757485,25.70308852076803,0
41,1,Travel_Frequently,4,3,Marketing,1,0,3,2,Sales Executive,2,Single,9.143773127704069,1,0,18,3,3,0,2.1972245773362196,5,3,2.1972245773362196,7,2.0794415416798357,7,0.7135139756988643,1.563856363247955,0.312771272649591,0,0,0,1,90.086207670785,18.287546255408138,21
50,0,Travel_Rarely,10,3,Technical Degree,4,0,2,3,Healthcare Representative,4,Single,9.258844781035798,6,0,15,3,4,0,3.044522437723423,2,3,1.6094379124341003,3,0.6931471805599453,3,0.9505599577597493,0.76644858667451,1.4834878758584105,1,0,0,0,80.47189562170502,37.03537912414319,6
40,1,Travel_Rarely,22,2,Marketing,3,0,2,2,Sales Executive,3,Married,8.761080103868347,2,1,12,3,1,2,2.1972245773362196,6,3,1.9459101490553132,4,0.6931471805599453,0,1.1492858809898474,2.0367219964003533,0.625542545299182,1,0,0,0,77.83640596221252,26.28324031160504,0
31,0,Travel_Rarely,9,4,Life Sciences,3,0,2,1,Research Scientist,2,Single,7.885329239273191,0,1,16,3,4,0,1.3862943611198906,5,3,1.0986122886681098,2,1.0986122886681098,2,0.5234946419594956,2.3825267902025216,0.0,0,0,0,1,34.056980948711406,15.770658478546382,4
21,1,Travel_Rarely,12,3,Life Sciences,3,1,4,1,Sales Representative,2,Single,7.907283609426348,1,0,15,3,4,0,0.6931471805599453,0,3,0.6931471805599453,0,0.0,0,0.6931471805599453,0.0,0.5906161091496412,1,1,1,0,14.556090791758852,15.814567218852696,0
29,0,Travel_Rarely,23,3,Life Sciences,4,0,3,1,Research Scientist,4,Single,7.697121317282625,9,0,16,3,4,0,1.9459101490553132,4,3,1.3862943611198906,2,0.6931471805599453,2,0.8187677817007174,1.6762391367856206,3.0550829946005296,1,0,0,0,40.20253647247683,30.7884852691305,6
